お祝い,おいわい,N4,n,"""congratulation"""
乗り物,のりもの,N4,n,"""vehicle"""
技術,ぎじゅつ,N4,n,"""technology"""
小鳥,ことり,N4,n,"""small bird"""
下宿,げしゅく,N4,n,"""boarding"""
ジャム,ジャム,N4,n,"""jam"""
鏡,かがみ,N4,n,"""mirror"""
法律,ほうりつ,N4,n,"""law"""
貿易,ぼうえき,N4,n,"""(foreign) trade"""
反対,はんたい,N4,n,"""opposition"""
試験,しけん,N4,n,"""examination"""
店員,てんいん,N4,n,"""employee (of a store)"""
今夜,こんや,N4,n,"""this evening"""
会話,かいわ,N4,n,"""conversation"""
空気,くうき,N4,n,"""air"""
交通,こうつう,N4,n,"""traffic"""
ワープロ,ワープロ,N4,n,"""word processor"""
急行,きゅうこう,N4,n,"""hurrying (to somewhere)"""
皆,みな,N4,n,"""everyone"""
味,あじ,N4,n,"""flavor"""
空港,くうこう,N4,n,"""airport"""
手袋,てぶくろ,N4,n,"""glove"""
校長,こうちょう,N4,n,"""principal"""
踊り,おどり,N4,n,"""dance"""
興味,きょうみ,N4,n,"""interest (in something)"""
冷房,れいぼう,N4,n,"""air conditioning"""
都合,つごう,N4,n,"""circumstances"""
科学,かがく,N4,n,"""science"""
気持ち,きもち,N4,n,"""feeling"""
祖父,そふ,N4,n,"""grandfather"""
港,みなと,N4,n,"""harbour"""
予約,よやく,N4,n,"""reservation"""
パソコン,パソコン,N4,n,"""personal computer"""
部長,ぶちょう,N4,n,"""head (chief"
火事,かじ,N4,n,"""fire"""
教会,きょうかい,N4,n,"""church"""
男性,だんせい,N4,n,"""man"""
理由,りゆう,N4,n,"""reason"""
着物,きもの,N4,n,"""kimono"""
昼間,ひるま,N4,n,"""daytime"""
教育,きょういく,N4,n,"""education"""
女性,じょせい,N4,n,"""woman"""
米,こめ,N4,n,"""(husked grains of) rice"""
邪魔,じゃま,N4,n,"""hindrance"""
隅,すみ,N4,n,"""corner"""
再来週,さらいしゅう,N4,n,"""week after next"""
夢,ゆめ,N4,n,"""dream"""
喉,のど,N4,n,"""throat"""
最近,さいきん,N4,n,"""recently"""
周り,まわり,N4,n,"""circumference"""
歴史,れきし,N4,n,"""history"""
不便,ふべん,N4,n,"""inconvenience"""
血,ち,N4,n,"""blood"""
毛,け,N4,n,"""hair"""
押し入れ,おしいれ,N4,n,"""closet (built into the wall"
電灯,でんとう,N4,n,"""electric light"""
サンダル,サンダル,N4,n,"""sandal"""
講堂,こうどう,N4,n,"""auditorium"""
子,こ,N4,n,"""child"""
レジ,レジ,N4,n,"""(cash) register"""
通り,とおり,N4,n,"""street"""
下着,したぎ,N4,n,"""underwear"""
経済,けいざい,N4,n,"""economy"""
裏,うら,N4,n,"""opposite side"""
為,ため,N4,n,"""good"""
以外,いがい,N4,n-suf,"""excluding"""
ハンバーグ,ハンバーグ,N4,n,"""Hamburg steak"""
市,し,N4,n,"""city"""
引き出し,ひきだし,N4,n,"""drawer"""
遊び,あそび,N4,n,"""play"""
音,おと,N4,n,"""sound"""
遠く,とおく,N4,n,"""far away"""
