親しい,したしい,N3,adj-i,"""close (e.g. friend)"""
鋭い,するどい,N3,adj-i,"""sharp (knife"
温かい,あたたかい,N3,adj-i,"""warm"""
羨ましい,うらやましい,N3,adj-i,"""envious"""
幼い,おさない,N3,adj-i,"""very young"""
恐ろしい,おそろしい,N3,adj-i,"""terrible"""
大人しい,おとなしい,N3,adj-i,"""gentle"""
賢い,かしこい,N3,adj-i,"""wise"""
堅い,かたい,N3,adj-i,"""hard"""
硬い,かたい,N3,adj-i,"""hard"""
可愛らしい,かわいらしい,N3,adj-i,"""lovely"""
きつい,きつい,N3,adj-i,"""tough"""
臭い,くさい,N3,adj-i,"""stinking"""
悔しい,くやしい,N3,adj-i,"""frustrated (over a failure"
苦しい,くるしい,N3,adj-i,"""painful"""
詳しい,くわしい,N3,adj-i,"""detailed"""
濃い,こい,N3,adj-i,"""deep (colour)"""
蒸し暑い,むしあつい,N3,adj-i,"""humid"""
辛い,つらい,N3,adj-i,"""painful"""
激しい,はげしい,N3,adj-i,"""violent"""
等しい,ひとしい,N3,adj-i,"""equal"""
貧しい,まずしい,N3,adj-i,"""poor"""
良い,よい,N3,adj-i,"""good"""
