単一,たんいつ,N1,adj-na,"""single"""
単調,たんちょう,N1,adj-na,"""monotony"""
単独,たんどく,N1,adj-no,"""sole"""
知的,ちてき,N1,adj-na,"""intellectual"""
重宝,ちょうほう,N1,adj-na,"""convenient"""
著名,ちょめい,N1,adj-na,"""famous"""
通常,つうじょう,N1,adj-no,"""usual"""
痛切,つうせつ,N1,adj-na,"""keen"""
手軽,てがる,N1,adj-na,"""easy"""
適宜,てきぎ,N1,adj-na,"""suitable"""
手近,てぢか,N1,adj-na,"""near"""
露骨,ろこつ,N1,adj-na,"""open"""
ロマンチック,ロマンチック,N1,adj-na,"""romantic"""
シック,シック,N1,adj-na,"""chic"""
質素,しっそ,N1,adj-na,"""simple"""
淑やか,しとやか,N1,adj-na,"""graceful"""
しなやか,しなやか,N1,adj-na,"""supple"""
若干,じゃっかん,N1,adj-no,"""some"""
ジャンボ,ジャンボ,N1,adj-na,"""jumbo"""
柔軟,じゅうなん,N1,adj-na,"""flexible"""
種々,しゅじゅ,N1,adj-no,"""various"""
敏感,びんかん,N1,adj-na,"""sensitive"""
貧弱,ひんじゃく,N1,adj-na,"""poor"""
頻繁,ひんぱん,N1,adj-na,"""frequent"""
貧乏,びんぼう,N1,adj-na,"""poverty-stricken"""
不意,ふい,N1,adj-na,"""sudden"""
不可欠,ふかけつ,N1,adj-na,"""indispensable"""
ぶかぶか,ぶかぶか,N1,adj-no,"""too large (clothing)"""
不吉,ふきつ,N1,adj-na,"""ominous"""
不順,ふじゅん,N1,adj-na,"""irregular"""
不当,ふとう,N1,adj-na,"""unfair"""
無難,ぶなん,N1,adj-na,"""safe (e.g. choice)"""
普遍,ふへん,N1,adj-no,"""universal"""
不明,ふめい,N1,adj-na,"""unclear"""
不良,ふりょう,N1,adj-no,"""bad"""
ふんだん,ふんだん,N1,adj-na,"""plentiful"""
平常,へいじょう,N1,adj-no,"""normal"""
ぺこぺこ,ぺこぺこ,N1,adj-na,"""very hungry"""
ベスト,ベスト,N1,adj-na,"""best"""
真ん前,まんまえ,N1,adj-no,"""right in front"""
未開,みかい,N1,adj-no,"""uncivilized"""
未婚,みこん,N1,adj-no,"""unmarried"""
未熟,みじゅく,N1,adj-na,"""unripe"""
未知,みち,N1,adj-no,"""not yet known"""
身近,みぢか,N1,adj-na,"""near oneself"""
密接,みっせつ,N1,adj-na,"""close (relationship"
未定,みてい,N1,adj-no,"""not yet fixed"""
無意味,むいみ,N1,adj-na,"""nonsense"""
無口,むくち,N1,adj-na,"""taciturn"""
無効,むこう,N1,adj-no,"""invalid"""
無邪気,むじゃき,N1,adj-na,"""innocent"""
無茶,むちゃ,N1,adj-na,"""absurd"""
無茶苦茶,むちゃくちゃ,N1,adj-na,"""nonsensical"""
無用,むよう,N1,adj-na,"""useless"""
明白,めいはく,N1,adj-na,"""obvious"""
明瞭,めいりょう,N1,adj-na,"""clear"""
明朗,めいろう,N1,adj-na,"""cheerful"""
猛烈,もうれつ,N1,adj-na,"""fierce"""
野生,やせい,N1,adj-no,"""wild"""
ヤング,ヤング,N1,adj-no,"""young"""
有益,ゆうえき,N1,adj-na,"""beneficial"""
勇敢,ゆうかん,N1,adj-na,"""brave"""
優美,ゆうび,N1,adj-na,"""grace"""
有望,ゆうぼう,N1,adj-na,"""promising"""
有力,ゆうりょく,N1,adj-na,"""influential"""
ユニーク,ユニーク,N1,adj-na,"""unique"""
緩やか,ゆるやか,N1,adj-na,"""loose"""
良好,りょうこう,N1,adj-na,"""good"""
良質,りょうしつ,N1,adj-na,"""good quality"""
ルーズ,ルーズ,N1,adj-na,"""loose (e.g. belt)"""
冷酷,れいこく,N1,adj-na,"""cruelty"""
冷淡,れいたん,N1,adj-na,"""cool"""
華やか,はなやか,N1,adj-na,"""bright and beautiful"""
遥か,はるか,N1,adj-na,"""far away"""
万能,ばんのう,N1,adj-no,"""all-purpose"""
悲惨,ひさん,N1,adj-na,"""disastrous"""
密か,ひそか,N1,adj-na,"""secret"""
びっしょり,びっしょり,N1,adj-na,"""wet through"""
必然,ひつぜん,N1,adj-no,"""inevitable"""
人柄,ひとがら,N1,adj-na,"""personality"""
