受け入れる,うけいれる,N1,v1,"""to accept"""
受け継ぐ,うけつぐ,N1,v5g,"""to inherit"""
受け付ける,うけつける,N1,v1,"""to accept"""
受け止める,うけとめる,N1,v1,"""to catch"""
埋める,うずめる,N1,v1,"""to cover"""
打ち明ける,うちあける,N1,v1,"""to confide"""
打ち切る,うちきる,N1,v5r,"""to stop"""
打ち込む,うちこむ,N1,v5m,"""to drive in (a nail"
促す,うながす,N1,v5s,"""to urge"""
埋め込む,うめこむ,N1,v5m,"""to bury"""
売り出す,うりだす,N1,v5s,"""to put on the market"""
潤う,うるおう,N1,v5u,"""to become moist"""
上回る,うわまわる,N1,v5r,"""to exceed (esp. figures: profits"
植わる,うわる,N1,v5r,"""to be planted"""
演じる,えんじる,N1,v1,"""to act (a part)"""
演ずる,えんずる,N1,vz,"""to act (a part)"""
追い込む,おいこむ,N1,v5m,"""to herd"""
追い出す,おいだす,N1,v5s,"""to expel"""
老いる,おいる,N1,v1,"""to age"""
犯す,おかす,N1,v5s,"""to commit (e.g. crime)"""
侵す,おかす,N1,v5s,"""to invade"""
遅らす,おくらす,N1,v5s,"""to delay"""
収まる,おさまる,N1,v5r,"""to fit into (a box"
納まる,おさまる,N1,v5r,"""to fit into (a box"
治まる,おさまる,N1,v5r,"""to die down (storm"
押し切る,おしきる,N1,v5r,"""to overcome (opposition)"""
押し込む,おしこむ,N1,v5m,"""to push into"""
惜しむ,おしむ,N1,v5m,"""to spare"""
押し寄せる,おしよせる,N1,v1,"""to advance on"""
襲う,おそう,N1,v5u,"""to attack"""
恐れ入る,おそれいる,N1,v5r,"""to be sorry"""
落ち込む,おちこむ,N1,v5m,"""to feel down"""
脅す,おどす,N1,v5s,"""to threaten"""
訪れる,おとずれる,N1,v1,"""to visit"""
衰える,おとろえる,N1,v1,"""to become weak"""
怯える,おびえる,N1,v1,"""to become frightened"""
脅かす,おびやかす,N1,v5s,"""to intimidate"""
帯びる,おびる,N1,v1,"""to wear (a sword"
赴く,おもむく,N1,v5k,"""to go in the direction of"""
重んじる,おもんじる,N1,v1,"""to respect"""
重んずる,おもんずる,N1,vz,"""to honor"""
及ぶ,およぶ,N1,v5b,"""to reach"""
折り返す,おりかえす,N1,v5s,"""to turn up (hem"
害する,がいする,N1,vs-s,"""to injure"""
省みる,かえりみる,N1,v1,"""to reflect on (oneself"
顧みる,かえりみる,N1,v1,"""to look back on (the past)"""
掲げる,かかげる,N1,v1,"""to put up (a notice"
書き取る,かきとる,N1,v5r,"""to write down (what someone says)"""
掻き回す,かきまわす,N1,v5s,"""to stir"""
霞む,かすむ,N1,v5m,"""to become misty"""
擦る,かする,N1,v5r,"""to graze (e.g. bullet)"""
傾ける,かたむける,N1,v1,"""to incline"""
固める,かためる,N1,v1,"""to harden"""
叶う,かなう,N1,v5u,"""to come true (of a wish"
叶える,かなえる,N1,v1,"""to grant (request"
庇う,かばう,N1,v5u,"""to protect (someone)"""
構える,かまえる,N1,v1,"""to set up (a house"
噛み切る,かみきる,N1,v5r,"""to bite off"""
絡む,からむ,N1,v5m,"""to twine"""
交す,かわす,N1,v5s,"""to exchange (messages"
着飾る,きかざる,N1,v5r,"""to dress up"""
傷付く,きずつく,N1,v5k,"""to be wounded"""
傷付ける,きずつける,N1,v1,"""to wound"""
鍛える,きたえる,N1,v1,"""to forge"""
興じる,きょうじる,N1,v1,"""to amuse oneself"""
禁じる,きんじる,N1,v1,"""to forbid"""
食い違う,くいちがう,N1,v5u,"""to not match well (e.g. at the seams)"""
口吟む,くちずさむ,N1,v5m,"""to hum (a tune)"""
朽ちる,くちる,N1,v1,"""to rot"""
覆す,くつがえす,N1,v5s,"""to overturn"""
組み込む,くみこむ,N1,v5m,"""to insert"""
組み合わせる,くみあわせる,N1,v1,"""to put together"""
転じる,てんじる,N1,v1,"""to turn"""
転ずる,てんずる,N1,vz,"""to turn"""
問い合わせる,といあわせる,N1,v1,"""to enquire"""
仕切る,しきる,N1,v5r,"""to partition"""
しくじる,しくじる,N1,v5r,"""to fail"""
湿気る,しける,N1,v1,"""to get damp"""
沈める,しずめる,N1,v1,"""to sink (e.g. a ship)"""
慕う,したう,N1,v5u,"""to yearn for"""
親しむ,したしむ,N1,v5m,"""to be intimate with"""
仰ぐ,あおぐ,N1,v5g,"""to look up (at)"""
明かす,あかす,N1,v5s,"""to pass (the night)"""
赤らむ,あからむ,N1,v5m,"""to become red"""
欺く,あざむく,N1,v5k,"""to deceive"""
嘲笑う,あざわらう,N1,v5u,"""to laugh at"""
焦る,あせる,N1,v5r,"""to be in a hurry"""
値する,あたいする,N1,vs-i,"""to be worth"""
圧倒,あっとう,N1,vs,"""to overwhelm (e.g. an opponent)"""
甘える,あまえる,N1,v1,"""to behave like a spoiled child"""
操る,あやつる,N1,v5r,"""to operate (e.g. a machine)"""
危ぶむ,あやぶむ,N1,v5m,"""to fear"""
誤る,あやまる,N1,v5r,"""to make a mistake (in)"""
歩む,あゆむ,N1,v5m,"""to walk"""
荒らす,あらす,N1,v5s,"""to lay waste"""
改まる,あらたまる,N1,v5r,"""to be renewed"""
合わす,あわす,N1,v5s,"""to match (rhythm"
案じる,あんじる,N1,v1,"""to be anxious (about)"""
生かす,いかす,N1,v5s,"""to make (the best) use of"""
意気込む,いきごむ,N1,v5m,"""to be enthusiastic (about)"""
準じる,じゅんじる,N1,v1,"""to follow (a rule"
称する,しょうする,N1,vs-s,"""to call"""
記す,しるす,N1,v5s,"""to write down"""
据え付ける,すえつける,N1,v1,"""to install"""
据える,すえる,N1,v1,"""to place (in position)"""
濯ぐ,すすぐ,N1,v5g,"""to rinse"""
澄ます,すます,N1,v5s,"""to clear"""
清ます,すます,N1,v5s,"""to clear"""
済ます,すます,N1,v5s,"""to finish"""
擦れる,すれる,N1,v1,"""to rub"""
制する,せいする,N1,vs-s,"""to hold back (e.g. emotions)"""
急かす,せかす,N1,v5s,"""to hurry (up)"""
添える,そえる,N1,v1,"""to garnish"""
即する,そくする,N1,vs-s,"""to conform to"""
損う,そこなう,N1,v5u,"""to harm"""
備え付ける,そなえつける,N1,v1,"""to provide"""
備わる,そなわる,N1,v5r,"""to be furnished with"""
具わる,そなわる,N1,v5r,"""to be furnished with"""
聳える,そびえる,N1,v1,"""to rise (of a building"
背く,そむく,N1,v5k,"""to run counter to"""
染まる,そまる,N1,v5r,"""to be dyed"""
染める,そめる,N1,v1,"""to dye"""
反る,そる,N1,v5r,"""to warp"""
題する,だいする,N1,vs-s,"""to be titled (e.g. a book)"""
耐える,たえる,N1,v1,"""to bear"""
堪える,たえる,N1,v1,"""to bear"""
絶える,たえる,N1,v1,"""to die out"""
断える,たえる,N1,v1,"""to die out"""
携わる,たずさわる,N1,v5r,"""to engage in"""
漂う,ただよう,N1,v5u,"""to drift"""
立ち去る,たちさる,N1,v5r,"""to leave"""
立ち寄る,たちよる,N1,v5r,"""to drop in (at)"""
脱する,だっする,N1,vs-s,"""to escape from"""
立て替える,たてかえる,N1,v1,"""to pay for someone else (with the expectation of being reimbursed later)"""
奉る,たてまつる,N1,v5r,"""to offer"""
辿り着く,たどりつく,N1,v5k,"""to (finally) arrive at"""
辿る,たどる,N1,v5r,"""to follow (a road"
束ねる,たばねる,N1,v1,"""to tie up in a bundle (e.g. straw"
給う,たまう,N1,v5u,"""to give"""
賜る,たまわる,N1,v5r,"""to be given"""
保つ,たもつ,N1,v5t,"""to keep"""
弛む,たるむ,N1,v5m,"""to slacken"""
垂れる,たれる,N1,v1,"""to hang"""
違える,ちがえる,N1,v1,"""to change"""
縮まる,ちぢまる,N1,v5r,"""to shorten"""
ちやほや,ちやほや,N1,vs,"""to make a fuss over"""
費やす,ついやす,N1,v5s,"""to spend"""
仕える,つかえる,N1,v1,"""to serve"""
司る,つかさどる,N1,v5r,"""to be in charge of"""
尽きる,つきる,N1,v1,"""to be used up"""
尽くす,つくす,N1,v5s,"""to use up"""
繕う,つくろう,N1,v5u,"""to mend"""
付け加える,つけくわえる,N1,v1,"""to add (one thing to another)"""
告げる,つげる,N1,v1,"""to tell"""
突く,つつく,N1,v5k,"""to poke (repeatedly"
突っ突く,つっつく,N1,v5k,"""to poke (repeatedly"
謹む,つつしむ,N1,v5m,"""to be careful"""
突っ張る,つっぱる,N1,v5r,"""to cramp up"""
務まる,つとまる,N1,v5r,"""to be fit (for a role)"""
募る,つのる,N1,v5r,"""to become stronger"""
呟く,つぶやく,N1,v5k,"""to mutter"""
連なる,つらなる,N1,v5r,"""to extend"""
貫く,つらぬく,N1,v5k,"""to go through"""
連ねる,つらねる,N1,v1,"""to line up"""
手掛ける,てがける,N1,v1,"""to handle"""
出くわす,でくわす,N1,v5s,"""to happen to meet"""
徹する,てっする,N1,vs-s,"""to penetrate"""
照り返す,てりかえす,N1,v5s,"""to reflect"""
割込む,わりこむ,N1,v5m,"""to cut into (a line"
捗る,はかどる,N1,v5r,"""to make (good) progress"""
剥ぐ,はぐ,N1,v5g,"""to tear off"""
励ます,はげます,N1,v5s,"""to encourage"""
励む,はげむ,N1,v5m,"""to work hard"""
剥げる,はげる,N1,v1,"""to peel off"""
化ける,ばける,N1,v1,"""to take the form of (esp. in ref. to a spirit"
弾く,はじく,N1,v5k,"""to flip"""
恥じらう,はじらう,N1,v5u,"""to feel shy"""
恥じる,はじる,N1,v1,"""to feel ashamed"""
弾む,はずむ,N1,v5m,"""to spring"""
叩く,はたく,N1,v5k,"""to dust"""
果たす,はたす,N1,v5s,"""to accomplish"""
仕立てる,したてる,N1,v1,"""to tailor"""
躾ける,しつける,N1,v1,"""to train"""
萎びる,しなびる,N1,v1,"""to shrivel (e.g. cut vegetables"
凌ぐ,しのぐ,N1,v5g,"""to endure"""
染みる,しみる,N1,v1,"""to pierce"""
洒落る,しゃれる,N1,v1,"""to dress stylishly"""
膨れる,ふくれる,N1,v1,"""to swell (out)"""
耽る,ふける,N1,v5r,"""to indulge in"""
老ける,ふける,N1,v1,"""to age"""
踏まえる,ふまえる,N1,v1,"""to be based on"""
踏み込む,ふみこむ,N1,v5m,"""to step into (e.g. someone else's territory)"""
振り返る,ふりかえる,N1,v5r,"""to turn one's head"""
震わせる,ふるわせる,N1,v1,"""to (make something) quiver"""
閉口,へいこう,N1,vs,"""to be stumped"""
辟易,へきえき,N1,vs,"""to be fed up (with)"""
隔たる,へだたる,N1,v5r,"""to be distant"""
報じる,ほうじる,N1,v1,"""to report"""
報ずる,ほうずる,N1,vz,"""to report"""
葬る,ほうむる,N1,v5r,"""to bury"""
放り込む,ほうりこむ,N1,v5m,"""to throw into"""
放り出す,ほうりだす,N1,v5s,"""to throw out"""
惚ける,ぼける,N1,v1,"""to grow senile"""
誇る,ほこる,N1,v5r,"""to boast of"""
綻びる,ほころびる,N1,v1,"""to come apart at the seams"""
解ける,ほどける,N1,v1,"""to come loose"""
施す,ほどこす,N1,v5s,"""to give (time"
ぼやく,ぼやく,N1,v5k,"""to grumble"""
ぼやける,ぼやける,N1,v1,"""to become dim"""
滅びる,ほろびる,N1,v1,"""to go to ruin"""
滅ぼす,ほろぼす,N1,v5s,"""to destroy"""
舞う,まう,N1,v5u,"""to dance (orig. a whirling dance)"""
任す,まかす,N1,v5s,"""to entrust (to someone)"""
負かす,まかす,N1,v5s,"""to defeat"""
賄う,まかなう,N1,v5u,"""to supply (goods"
紛れる,まぎれる,N1,v1,"""to disappear into"""
勝る,まさる,N1,v5r,"""to excel"""
交える,まじえる,N1,v1,"""to mix"""
交わる,まじわる,N1,v5r,"""to cross"""
待ち望む,まちのぞむ,N1,v5m,"""to wait eagerly for"""
免れる,まぬがれる,N1,v1,"""to escape (disaster"
丸める,まるめる,N1,v1,"""to make round"""
見合わせる,みあわせる,N1,v1,"""to exchange glances"""
見落とす,みおとす,N1,v5s,"""to overlook"""
見せびらかす,みせびらかす,N1,v5s,"""to show off"""
満たす,みたす,N1,v5s,"""to satisfy (conditions"
乱す,みだす,N1,v5s,"""to throw into disorder"""
乱れる,みだれる,N1,v1,"""to be disordered"""
導く,みちびく,N1,v5k,"""to guide"""
見なす,みなす,N1,v5s,"""to regard (as)"""
見習う,みならう,N1,v5u,"""to follow (someone's) example"""
見逃す,みのがす,N1,v5s,"""to miss"""
見計らう,みはからう,N1,v5u,"""to choose at one's own discretion"""
見渡す,みわたす,N1,v5s,"""to look out over"""
結び付く,むすびつく,N1,v5k,"""to be related"""
結び付ける,むすびつける,N1,v1,"""to tie (to)"""
群がる,むらがる,N1,v5r,"""to swarm"""
恵む,めぐむ,N1,v5m,"""to bless"""
目覚める,めざめる,N1,v1,"""to wake up"""
召す,めす,N1,v5s,"""to call"""
面する,めんする,N1,vs-s,"""to face on"""
設ける,もうける,N1,v1,"""to prepare"""
申し入れる,もうしいれる,N1,v1,"""to propose"""
申し出る,もうしでる,N1,v1,"""to offer"""
催す,もよおす,N1,v5s,"""to hold (an event)"""
漏らす,もらす,N1,v5s,"""to let leak"""
盛り上がる,もりあがる,N1,v5r,"""to swell"""
漏る,もる,N1,v5r,"""to leak"""
漏れる,もれる,N1,v1,"""to leak out"""
養う,やしなう,N1,v5u,"""to support"""
休める,やすめる,N1,v1,"""to rest"""
病む,やむ,N1,v5m,"""to fall ill"""
和らげる,やわらげる,N1,v1,"""to soften"""
有する,ゆうする,N1,vs-s,"""to have"""
歪む,ゆがむ,N1,v5m,"""to warp"""
揺さぶる,ゆさぶる,N1,v5r,"""to shake"""
濯ぐ,ゆすぐ,N1,v5g,"""to rinse"""
指差す,ゆびさす,N1,v5s,"""to point at"""
揺らぐ,ゆらぐ,N1,v5g,"""to swing"""
緩む,ゆるむ,N1,v5m,"""to become loose"""
緩める,ゆるめる,N1,v1,"""to loosen"""
要する,ようする,N1,vs-s,"""to need"""
避ける,よける,N1,v1,"""to avoid (physical contact with)"""
呼び止める,よびとめる,N1,v1,"""to (call and) stop"""
読み上げる,よみあげる,N1,v1,"""to read out"""
寄り掛かる,よりかかる,N1,v5r,"""to lean against"""
弱る,よわる,N1,v5r,"""to weaken"""
果てる,はてる,N1,v1,"""to end"""
ばてる,ばてる,N1,v1,"""to be exhausted"""
阻む,はばむ,N1,v5m,"""to keep someone from doing"""
早める,はやめる,N1,v1,"""to bring forward (e.g. by 3 hours)"""
はらはら,はらはら,N1,vs,"""to feel anxious"""
腫れる,はれる,N1,v1,"""to swell (from inflammation)"""
反する,はんする,N1,vs-s,"""to be contrary (to)"""
控える,ひかえる,N1,v1,"""to be temperate in"""
引き上げる,ひきあげる,N1,v1,"""to pull up"""
率いる,ひきいる,N1,v1,"""to lead"""
引き起こす,ひきおこす,N1,v5s,"""to cause"""
引下げる,ひきさげる,N1,v1,"""to pull down"""
引きずる,ひきずる,N1,v5r,"""to drag"""
引取る,ひきとる,N1,v5r,"""to take into one's possession"""
歪む,ひずむ,N1,v5m,"""to warp"""
浸す,ひたす,N1,v5s,"""to soak"""
引っ掻く,ひっかく,N1,v5k,"""to scratch"""
匹敵,ひってき,N1,vs,"""to be a match for"""
冷やかす,ひやかす,N1,v5s,"""to banter"""
