様々,さまざま,N3,adj-na,"""various"""
四角,しかく,N3,adj-na,"""quadrilateral"""
直,じき,N3,adj-na,"""soon"""
至急,しきゅう,N3,adj-no,"""urgent"""
自動,じどう,N3,adj-no,"""automatic"""
地味,じみ,N3,adj-na,"""plain"""
重大,じゅうだい,N3,adj-na,"""serious"""
重要,じゅうよう,N3,adj-na,"""important"""
主要,しゅよう,N3,adj-na,"""chief"""
順調,じゅんちょう,N3,adj-na,"""favourable"""
正直,しょうじき,N3,adj-na,"""honest"""
上等,じょうとう,N3,adj-no,"""superior"""
真剣,しんけん,N3,adj-na,"""serious"""
深刻,しんこく,N3,adj-na,"""serious"""
新鮮,しんせん,N3,adj-na,"""fresh"""
慎重,しんちょう,N3,adj-na,"""careful"""
正確,せいかく,N3,adj-na,"""accurate"""
清潔,せいけつ,N3,adj-na,"""clean"""
正式,せいしき,N3,adj-na,"""formal"""
積極的,せっきょくてき,N3,adj-na,"""positive"""
明らか,あきらか,N3,adj-na,"""clear"""
当たり前,あたりまえ,N3,adj-no,"""natural"""
新た,あらた,N3,adj-na,"""new"""
意外,いがい,N3,adj-na,"""unexpected"""
異常,いじょう,N3,adj-na,"""abnormal"""
意地悪,いじわる,N3,adj-na,"""malicious"""
偉大,いだい,N3,adj-na,"""great"""
一般,いっぱん,N3,adj-no,"""general"""
お洒落,おしゃれ,N3,adj-na,"""stylish"""
穏やか,おだやか,N3,adj-na,"""calm"""
温暖,おんだん,N3,adj-na,"""warm"""
快適,かいてき,N3,adj-na,"""pleasant"""
確実,かくじつ,N3,adj-na,"""certain"""
可能,かのう,N3,adj-na,"""possible"""
可愛そう,かわいそう,N3,adj-na,"""poor"""
完全,かんぜん,N3,adj-na,"""perfect"""
貴重,きちょう,N3,adj-na,"""precious"""
気の毒,きのどく,N3,adj-na,"""pitiful"""
奇妙,きみょう,N3,adj-na,"""strange"""
逆,ぎゃく,N3,adj-no,"""reverse"""
急激,きゅうげき,N3,adj-na,"""sudden"""
急速,きゅうそく,N3,adj-na,"""rapid (e.g. progress)"""
器用,きよう,N3,adj-na,"""skillful"""
共通,きょうつう,N3,adj-no,"""common"""
強力,きょうりょく,N3,adj-na,"""powerful"""
巨大,きょだい,N3,adj-na,"""huge"""
高価,こうか,N3,adj-na,"""highly priced"""
豪華,ごうか,N3,adj-na,"""extravagant"""
高速,こうそく,N3,adj-na,"""high-speed"""
最高,さいこう,N3,adj-no,"""best"""
最終,さいしゅう,N3,adj-no,"""last"""
最低,さいてい,N3,adj-no,"""least"""
幸い,さいわい,N3,adj-na,"""happiness"""
見事,みごと,N3,adj-na,"""splendid"""
密,みつ,N3,adj-na,"""dense"""
妙,みょう,N3,adj-na,"""strange"""
夢中,むちゅう,N3,adj-na,"""absorbed in"""
無料,むりょう,N3,adj-no,"""free (of charge)"""
明確,めいかく,N3,adj-na,"""clear"""
厄介,やっかい,N3,adj-na,"""trouble"""
唯一,ゆいいつ,N3,adj-no,"""only"""
有効,ゆうこう,N3,adj-na,"""valid"""
優秀,ゆうしゅう,N3,adj-na,"""superior"""
有能,ゆうのう,N3,adj-na,"""able"""
有利,ゆうり,N3,adj-na,"""advantageous"""
愉快,ゆかい,N3,adj-na,"""pleasant"""
豊か,ゆたか,N3,adj-na,"""abundant"""
容易,ようい,N3,adj-na,"""easy"""
陽気,ようき,N3,adj-na,"""cheerful"""
余分,よぶん,N3,adj-na,"""extra"""
利口,りこう,N3,adj-na,"""clever"""
僅か,わずか,N3,adj-na,"""a little"""
粋,いき,N3,adj-na,"""chic"""
粗末,そまつ,N3,adj-na,"""crude"""
退屈,たいくつ,N3,adj-na,"""tedious"""
平ら,たいら,N3,adj-na,"""flat"""
只,ただ,N3,adj-no,"""ordinary"""
唯,ただ,N3,adj-no,"""ordinary"""
偶,たま,N3,adj-no,"""occasional"""
単純,たんじゅん,N3,adj-na,"""simple"""
中古,ちゅうこ,N3,adj-no,"""used"""
長期,ちょうき,N3,adj-no,"""long-term"""
直接,ちょくせつ,N3,adj-na,"""direct"""
適切,てきせつ,N3,adj-na,"""appropriate"""
適度,てきど,N3,adj-na,"""moderate (degree)"""
同一,どういつ,N3,adj-no,"""identical"""
同様,どうよう,N3,adj-no,"""same"""
独身,どくしん,N3,adj-no,"""unmarried"""
突然,とつぜん,N3,adj-no,"""abrupt"""
生,なま,N3,adj-no,"""raw"""
苦手,にがて,N3,adj-na,"""poor (at)"""
日常,にちじょう,N3,adj-no,"""everyday"""
莫大,ばくだい,N3,adj-na,"""vast"""
派手,はで,N3,adj-na,"""showy"""
ハンサム,ハンサム,N3,adj-na,"""handsome"""
必死,ひっし,N3,adj-na,"""frantic"""
微妙,びみょう,N3,adj-na,"""subtle"""
不可,ふか,N3,adj-no,"""wrong"""
不思議,ふしぎ,N3,adj-na,"""wonderful"""
普段,ふだん,N3,adj-no,"""usual"""
豊富,ほうふ,N3,adj-na,"""abundant"""
真っ赤,まっか,N3,adj-na,"""bright red"""
新興,しんこう,N3,adj-no,"""rising"""
正規,せいき,N3,adj-no,"""regular"""
精巧,せいこう,N3,adj-na,"""elaborate"""
当然,とうぜん,N3,adj-no,"""natural"""
並,なみ,N3,adj-no,"""average"""
